Index,ID,Name,URL,Star_count,OpenIssues_count,Fork_count,created_time,Pushed_time,Update_time,Duration(>180)
764,70342215,bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,12625,117,1686,2016-10-08T15:59:35Z,2020-12-23T22:58:49Z,2020-12-24T01:38:39Z,YES
767,189840,fabric,https://github.com/fabric/fabric,12638,435,1814,2009-05-01T01:14:24Z,2020-12-22T14:32:46Z,2020-12-24T04:29:48Z,YES
768,126412363,simdjson,https://github.com/simdjson/simdjson,12646,132,644,2018-03-23T00:49:18Z,2020-12-23T17:14:52Z,2020-12-23T17:50:12Z,YES
770,105279544,colly,https://github.com/gocolly/colly,12667,90,1083,2017-09-29T14:08:49Z,2020-12-24T01:58:36Z,2020-12-24T04:42:54Z,YES
771,23013268,Moya,https://github.com/Moya/Moya,12670,69,1571,2014-08-16T07:41:21Z,2020-12-23T13:44:19Z,2020-12-23T15:15:10Z,YES
772,11205780,dotenv,https://github.com/motdotla/dotenv,12679,39,572,2013-07-05T18:25:05Z,2020-11-24T23:51:24Z,2020-12-23T15:02:22Z,YES
774,74660642,taichi,https://github.com/taichi-dev/taichi,12711,253,1365,2016-11-24T10:00:05Z,2020-12-23T20:26:20Z,2020-12-24T02:39:50Z,YES
775,30907774,learnopencv,https://github.com/spmallick/learnopencv,12743,182,8062,2015-02-17T08:00:51Z,2020-12-21T17:42:53Z,2020-12-24T04:24:46Z,YES
783,83050680,theia,https://github.com/eclipse-theia/theia,12819,1436,1522,2017-02-24T14:42:05Z,2020-12-23T18:44:54Z,2020-12-24T04:06:27Z,YES
784,27729907,grpc-go,https://github.com/grpc/grpc-go,12823,144,2730,2014-12-08T18:59:34Z,2020-12-22T21:01:39Z,2020-12-23T09:11:42Z,YES
785,1385122,matplotlib,https://github.com/matplotlib/matplotlib,12825,1651,5542,2011-02-19T03:17:12Z,2020-12-24T03:58:51Z,2020-12-24T03:58:56Z,YES
786,93253246,en.javascript.info,https://github.com/javascript-tutorial/en.javascript.info,12825,41,2503,2017-06-03T14:27:57Z,2020-12-22T08:42:04Z,2020-12-24T04:21:42Z,YES
787,125098880,Proton,https://github.com/ValveSoftware/Proton,12841,2759,516,2018-03-13T18:45:27Z,2020-12-18T21:54:41Z,2020-12-24T03:34:52Z,YES
788,42625970,labelImg,https://github.com/tzutalin/labelImg,12857,264,4228,2015-09-17T01:33:59Z,2020-12-10T02:18:29Z,2020-12-24T03:26:22Z,YES
789,116167731,yuzu,https://github.com/yuzu-emu/yuzu,12870,441,1063,2018-01-03T18:13:57Z,2020-12-23T09:45:25Z,2020-12-24T04:48:20Z,YES
790,1365679,tomorrow-theme,https://github.com/chriskempson/tomorrow-theme,12888,109,3165,2011-02-14T15:43:03Z,2019-06-08T11:18:32Z,2020-12-23T20:19:49Z,YES
791,2203645,CocoaPods,https://github.com/CocoaPods/CocoaPods,12888,230,2348,2011-08-14T00:10:53Z,2020-12-21T10:07:15Z,2020-12-24T00:30:03Z,YES
792,129388994,FlutterExampleApps,https://github.com/iampawan/FlutterExampleApps,12899,14,2621,2018-04-13T10:47:06Z,2020-10-18T14:27:40Z,2020-12-24T01:33:02Z,YES
793,175276495,Virgilio,https://github.com/virgili0/Virgilio,12900,18,2495,2019-03-12T18:45:36Z,2020-12-10T15:57:42Z,2020-12-23T11:27:38Z,YES
795,43160685,zulip,https://github.com/zulip/zulip,12921,1854,4174,2015-09-25T16:37:25Z,2020-12-23T20:46:36Z,2020-12-24T02:57:47Z,YES
797,7910045,shields,https://github.com/badges/shields,12934,273,3501,2013-01-30T07:41:54Z,2020-12-23T23:33:54Z,2020-12-24T04:26:53Z,YES
799,2163263,hapi,https://github.com/hapijs/hapi,12949,15,1315,2011-08-06T00:35:39Z,2020-12-04T17:21:36Z,2020-12-24T02:04:50Z,YES
800,18062944,vim-go,https://github.com/fatih/vim-go,12957,29,1283,2014-03-24T13:12:26Z,2020-12-22T05:19:59Z,2020-12-24T03:49:57Z,YES
801,6297520,zipline,https://github.com/quantopian/zipline,12961,323,3712,2012-10-19T15:50:29Z,2020-12-18T13:20:06Z,2020-12-24T04:02:09Z,YES
802,30003816,powerlevel9k,https://github.com/Powerlevel9k/powerlevel9k,12967,173,943,2015-01-29T04:36:00Z,2020-04-23T18:43:47Z,2020-12-23T22:54:41Z,YES
803,145670234,mmdetection,https://github.com/open-mmlab/mmdetection,12973,363,4467,2018-08-22T07:06:06Z,2020-12-24T03:14:41Z,2020-12-24T02:52:59Z,YES
804,929845,sass,https://github.com/sass/sass,12979,101,1931,2010-09-22T06:16:55Z,2020-12-22T23:19:45Z,2020-12-24T04:16:22Z,YES
805,2139017,rbenv,https://github.com/rbenv/rbenv,12979,57,1210,2011-08-01T20:51:48Z,2020-12-15T15:39:24Z,2020-12-23T09:35:21Z,YES
806,15953199,youmightnotneedjquery,https://github.com/HubSpot/youmightnotneedjquery,12986,106,487,2014-01-16T00:21:17Z,2020-09-14T08:55:42Z,2020-12-23T23:24:06Z,YES
807,12143585,Snap.svg,https://github.com/adobe-webplatform/Snap.svg,12998,253,1147,2013-08-15T20:51:34Z,2020-01-10T21:44:17Z,2020-12-23T16:09:21Z,YES
810,48009214,react-native-windows,https://github.com/microsoft/react-native-windows,13020,532,979,2015-12-15T00:16:54Z,2020-12-23T23:37:23Z,2020-12-24T04:48:20Z,YES
812,49876476,shardingsphere,https://github.com/apache/shardingsphere,13041,142,4400,2016-01-18T12:49:26Z,2020-12-24T04:42:06Z,2020-12-24T03:58:56Z,YES
813,11195700,KaTeX,https://github.com/KaTeX/KaTeX,13047,251,905,2013-07-05T09:01:54Z,2020-12-24T02:33:32Z,2020-12-24T02:04:34Z,YES
815,2609642,feathers,https://github.com/feathersjs/feathers,13057,110,616,2011-10-19T22:45:16Z,2020-12-23T03:59:51Z,2020-12-24T00:05:38Z,YES
816,11007313,Babylon.js,https://github.com/BabylonJS/Babylon.js,13058,71,2305,2013-06-27T20:40:42Z,2020-12-23T21:58:09Z,2020-12-24T02:10:13Z,YES
817,134505361,sunflower,https://github.com/android/sunflower,13067,108,3107,2018-05-23T03:02:28Z,2020-12-23T08:47:28Z,2020-12-24T01:37:50Z,YES
820,38342221,graphql-spec,https://github.com/graphql/graphql-spec,13083,136,1003,2015-07-01T01:26:56Z,2020-12-05T11:12:28Z,2020-12-23T21:29:06Z,YES
821,18440563,PromiseKit,https://github.com/mxcl/PromiseKit,13098,48,1317,2014-04-04T13:54:37Z,2020-12-22T11:17:08Z,2020-12-24T00:11:01Z,YES
823,71487058,react-table,https://github.com/tannerlinsley/react-table,13133,47,1783,2016-10-20T17:25:08Z,2020-12-19T05:01:12Z,2020-12-24T01:44:39Z,YES
824,64713769,ScreenToGif,https://github.com/NickeManarin/ScreenToGif,13136,138,1455,2016-08-02T01:28:59Z,2020-12-21T13:21:39Z,2020-12-23T14:08:42Z,YES
825,75164823,rocketmq,https://github.com/apache/rocketmq,13138,324,7151,2016-11-30T08:00:08Z,2020-12-24T02:51:06Z,2020-12-24T03:43:53Z,YES
826,1613345,Dapper,https://github.com/StackExchange/Dapper,13141,472,3241,2011-04-14T08:42:59Z,2020-12-20T08:16:44Z,2020-12-24T01:35:02Z,YES
827,29514104,netlify-cms,https://github.com/netlify/netlify-cms,13142,508,2112,2015-01-20T05:47:47Z,2020-12-23T20:59:18Z,2020-12-23T21:17:18Z,YES
828,92104803,send,https://github.com/mozilla/send,13152,153,1186,2017-05-22T22:27:01Z,2020-09-15T12:24:43Z,2020-12-23T15:47:24Z,YES
829,38696925,python-telegram-bot,https://github.com/python-telegram-bot/python-telegram-bot,13168,32,2762,2015-07-07T15:30:39Z,2020-12-23T16:10:51Z,2020-12-24T04:23:23Z,YES
830,942903,forever,https://github.com/foreversd/forever,13169,328,956,2010-09-27T15:47:23Z,2020-12-01T15:54:57Z,2020-12-23T16:36:08Z,YES
831,65411043,Kap,https://github.com/wulkano/Kap,13176,107,647,2016-08-10T19:37:08Z,2020-12-02T02:43:16Z,2020-12-24T04:02:06Z,YES
832,178991158,starship,https://github.com/starship/starship,13185,249,550,2019-04-02T03:23:12Z,2020-12-24T01:09:29Z,2020-12-24T02:33:36Z,YES
835,37912398,nginx,https://github.com/nginx/nginx,13215,7,4864,2015-06-23T10:26:27Z,2020-12-16T05:16:40Z,2020-12-24T03:12:18Z,YES
836,70202506,dep,https://github.com/golang/dep,13226,0,1105,2016-10-07T00:04:51Z,2020-09-05T13:47:25Z,2020-12-24T00:55:18Z,YES
840,9325315,loopback,https://github.com/strongloop/loopback,13252,3,1238,2013-04-09T16:02:18Z,2020-11-25T22:06:49Z,2020-12-23T13:56:38Z,YES
842,32866454,nuklear,https://github.com/vurtun/nuklear,13258,239,1110,2015-03-25T13:32:06Z,2020-01-03T21:36:41Z,2020-12-23T23:55:27Z,YES
843,93076012,chromeless,https://github.com/prisma-archive/chromeless,13261,198,607,2017-06-01T16:11:11Z,2018-11-13T02:23:55Z,2020-12-23T08:45:20Z,YES
844,743723,store.js,https://github.com/marcuswestin/store.js,13265,87,1356,2010-06-27T20:29:33Z,2020-12-11T04:36:50Z,2020-12-23T19:55:10Z,YES
845,381979,fullcalendar,https://github.com/fullcalendar/fullcalendar,13280,555,3100,2009-11-22T23:16:51Z,2020-12-23T14:27:48Z,2020-12-24T02:54:02Z,YES
846,123303402,poetry,https://github.com/python-poetry/poetry,13286,965,1050,2018-02-28T15:23:47Z,2020-12-24T03:54:12Z,2020-12-24T02:41:06Z,YES
847,5901900,disruptor,https://github.com/LMAX-Exchange/disruptor,13295,13,3281,2012-09-21T13:42:24Z,2020-12-04T17:38:22Z,2020-12-24T04:28:02Z,YES
848,1195004,angular-seed,https://github.com/angular/angular-seed,13295,18,7220,2010-12-24T06:07:50Z,2020-10-02T13:03:43Z,2020-12-22T22:15:53Z,YES
852,1272424,nodemailer,https://github.com/nodemailer/nodemailer,13320,0,1155,2011-01-19T21:17:36Z,2020-12-11T10:35:17Z,2020-12-24T03:50:35Z,YES
856,51769689,refined-github,https://github.com/sindresorhus/refined-github,13349,103,994,2016-02-15T16:45:02Z,2020-12-23T23:49:08Z,2020-12-24T02:13:37Z,YES
858,6051812,mux,https://github.com/gorilla/mux,13357,18,1299,2012-10-02T21:32:24Z,2020-12-15T01:07:09Z,2020-12-24T04:34:56Z,YES
860,11323319,parsedown,https://github.com/erusev/parsedown,13367,113,984,2013-07-10T20:23:25Z,2020-12-12T19:41:09Z,2020-12-24T04:37:02Z,YES
861,58616946,electron-vue,https://github.com/SimulatedGREG/electron-vue,13368,260,1388,2016-05-12T07:08:12Z,2020-11-01T05:23:15Z,2020-12-24T03:35:27Z,YES
864,21265042,AsyncDisplayKit,https://github.com/facebookarchive/AsyncDisplayKit,13408,25,2296,2014-06-27T05:29:02Z,2019-06-04T13:20:20Z,2020-12-23T02:45:25Z,YES
866,7363211,knex,https://github.com/knex/knex,13414,494,1566,2012-12-29T05:18:25Z,2020-12-22T17:04:05Z,2020-12-24T01:45:54Z,YES
867,107505869,firecracker,https://github.com/firecracker-microvm/firecracker,13416,255,940,2017-10-19T06:18:47Z,2020-12-23T15:52:57Z,2020-12-24T03:59:26Z,YES
868,908893,node-redis,https://github.com/NodeRedis/node-redis,13418,104,1458,2010-09-14T02:05:09Z,2020-12-16T15:41:40Z,2020-12-23T23:51:39Z,YES
872,125863507,react-testing-library,https://github.com/testing-library/react-testing-library,13436,9,726,2018-03-19T13:39:49Z,2020-12-11T12:28:54Z,2020-12-23T16:01:25Z,YES
873,11081405,node-jsonwebtoken,https://github.com/auth0/node-jsonwebtoken,13439,58,943,2013-07-01T01:28:43Z,2020-11-09T10:36:48Z,2020-12-23T13:02:57Z,YES
874,48623558,wttr.in,https://github.com/chubin/wttr.in,13439,141,672,2015-12-26T21:03:43Z,2020-11-26T18:21:33Z,2020-12-24T01:46:46Z,YES
878,42489829,rustlings,https://github.com/rust-lang/rustlings,13455,52,1695,2015-09-15T02:25:18Z,2020-12-16T00:16:16Z,2020-12-24T04:33:54Z,YES
879,31522041,vnpy,https://github.com/vnpy/vnpy,13469,7,5744,2015-03-02T03:36:58Z,2020-12-24T02:57:00Z,2020-12-24T03:45:37Z,YES
880,760732,fmdb,https://github.com/ccgus/fmdb,13485,259,2787,2010-07-06T22:50:17Z,2020-12-22T03:38:47Z,2020-12-22T15:09:34Z,YES
881,11407242,cookiecutter,https://github.com/cookiecutter/cookiecutter,13487,188,1388,2013-07-14T18:31:22Z,2020-12-14T11:30:55Z,2020-12-24T03:42:03Z,YES
462,172521926,react-three-fiber,https://github.com/pmndrs/react-three-fiber,11142,27,556,2019-02-25T14:31:51Z,2020-12-23T21:11:57Z,2020-12-24T04:05:54Z,YES
463,106995,sinatra,https://github.com/sinatra/sinatra,11149,69,2001,2009-01-14T01:27:30Z,2020-12-18T02:31:32Z,2020-12-24T03:57:19Z,YES
464,11008207,vitess,https://github.com/vitessio/vitess,11150,572,1430,2013-06-27T21:20:28Z,2020-12-24T00:49:21Z,2020-12-23T22:07:02Z,YES
466,585285,gollum,https://github.com/gollum/gollum,11155,40,1523,2010-03-29T18:30:53Z,2020-12-19T16:23:01Z,2020-12-23T14:57:15Z,YES
467,58011499,react-dates,https://github.com/airbnb/react-dates,11157,591,1590,2016-05-04T00:49:45Z,2020-12-15T12:49:25Z,2020-12-24T03:14:32Z,YES
468,21827146,seaweedfs,https://github.com/chrislusf/seaweedfs,11157,40,1434,2014-07-14T16:41:37Z,2020-12-23T22:38:07Z,2020-12-24T04:07:19Z,YES
470,15464772,card,https://github.com/jessepollak/card,11161,58,1389,2013-12-27T02:31:51Z,2020-12-13T12:36:44Z,2020-12-22T15:49:26Z,YES
472,13975314,martini,https://github.com/go-martini/martini,11166,13,1118,2013-10-30T02:34:07Z,2020-02-22T00:44:15Z,2020-12-24T02:57:15Z,YES
477,5569059,UglifyJS,https://github.com/mishoo/UglifyJS,11187,62,1163,2012-08-27T09:31:03Z,2020-12-24T02:56:23Z,2020-12-24T04:35:41Z,YES
480,12618379,node-red,https://github.com/node-red/node-red,11195,188,2267,2013-09-05T13:30:47Z,2020-12-23T23:30:04Z,2020-12-23T17:47:08Z,YES
481,4839957,SlidingMenu,https://github.com/jfeinstein10/SlidingMenu,11197,307,5227,2012-06-30T05:14:23Z,2017-03-31T02:15:51Z,2020-12-23T05:53:05Z,YES
482,4095287,rubocop,https://github.com/rubocop-hq/rubocop,11205,202,2562,2012-04-21T10:09:58Z,2020-12-24T03:55:43Z,2020-12-23T22:45:10Z,YES
485,74505259,shap,https://github.com/slundberg/shap,11214,901,1634,2016-11-22T19:17:08Z,2020-12-24T00:48:50Z,2020-12-24T00:48:53Z,YES
486,157166750,lens,https://github.com/lensapp/lens,11218,485,550,2018-11-12T06:28:56Z,2020-12-23T20:29:00Z,2020-12-24T03:56:10Z,YES
487,36205608,JSPatch,https://github.com/bang590/JSPatch,11229,103,2241,2015-05-25T02:37:22Z,2020-12-01T02:18:35Z,2020-12-18T15:20:18Z,YES
488,8257106,JSQMessagesViewController,https://github.com/jessesquires/JSQMessagesViewController,11250,0,2903,2013-02-17T21:40:44Z,2018-12-12T10:45:39Z,2020-12-23T13:57:04Z,YES
491,15830664,mkdocs,https://github.com/mkdocs/mkdocs,11265,136,1632,2014-01-11T21:05:21Z,2020-12-24T00:23:32Z,2020-12-24T01:16:57Z,YES
492,47561138,jstips,https://github.com/loverajoel/jstips,11269,12,701,2015-12-07T15:35:12Z,2020-12-12T04:04:22Z,2020-12-23T19:30:39Z,YES
494,30120110,MaterialDrawer,https://github.com/mikepenz/MaterialDrawer,11270,1,2100,2015-01-31T17:37:10Z,2020-12-21T10:55:37Z,2020-12-23T21:00:43Z,YES
495,130013,akka,https://github.com/akka/akka,11272,885,3339,2009-02-16T12:51:54Z,2020-12-23T22:46:48Z,2020-12-24T02:06:52Z,YES
496,15345331,bolt,https://github.com/boltdb/bolt,11284,84,1413,2013-12-20T18:26:14Z,2018-03-02T18:00:53Z,2020-12-24T04:20:11Z,YES
498,5683364,Mantle,https://github.com/Mantle/Mantle,11289,1,1482,2012-09-05T06:24:59Z,2020-10-17T19:41:53Z,2020-12-23T08:53:56Z,YES
460,10064545,systemjs,https://github.com/systemjs/systemjs,11124,9,1023,2013-05-14T20:45:48Z,2020-12-21T19:44:24Z,2020-12-23T11:24:18Z,YES
459,5101823,dashing,https://github.com/Shopify/dashing,11124,252,1237,2012-07-18T21:01:40Z,2019-04-29T15:20:09Z,2020-12-21T16:54:12Z,YES
458,98978879,VasSonic,https://github.com/Tencent/VasSonic,11122,40,1519,2017-08-01T08:35:13Z,2020-01-04T11:55:57Z,2020-12-24T03:37:59Z,YES
456,102343794,incubator-brpc,https://github.com/apache/incubator-brpc,11113,387,2720,2017-09-04T09:28:47Z,2020-12-21T12:45:41Z,2020-12-24T03:02:16Z,YES
455,3116751,androidannotations,https://github.com/androidannotations/androidannotations,11111,46,2445,2012-01-06T08:48:03Z,2020-11-19T20:37:14Z,2020-12-23T05:54:09Z,YES
454,55763295,blur-admin,https://github.com/akveo/blur-admin,11108,264,3156,2016-04-08T08:30:20Z,2020-10-25T22:39:44Z,2020-12-24T02:18:53Z,YES
453,107286889,croc,https://github.com/schollz/croc,11101,39,420,2017-10-17T15:20:18Z,2020-12-17T15:44:27Z,2020-12-24T01:43:42Z,YES
452,7544081,Magnific-Popup,https://github.com/dimsemenov/Magnific-Popup,11101,657,3365,2013-01-10T16:09:24Z,2020-09-18T20:25:09Z,2020-12-23T11:44:06Z,YES
451,11133743,Effeckt.css,https://github.com/h5bp/Effeckt.css,11100,0,1487,2013-07-02T19:57:06Z,2019-03-01T16:28:55Z,2020-12-23T11:15:40Z,YES
450,5880912,pomelo,https://github.com/NetEase/pomelo,11100,153,2856,2012-09-20T02:37:07Z,2020-11-21T13:20:26Z,2020-12-24T03:49:50Z,YES
449,3766706,Apktool,https://github.com/iBotPeaches/Apktool,11097,45,2676,2012-03-19T17:46:53Z,2020-12-11T17:19:41Z,2020-12-24T02:57:22Z,YES
445,99401299,nanoid,https://github.com/ai/nanoid,11080,4,420,2017-08-05T05:24:35Z,2020-12-22T04:28:18Z,2020-12-24T04:42:56Z,YES
442,4084908,realm-java,https://github.com/realm/realm-java,11066,419,1751,2012-04-20T09:18:42Z,2020-12-22T10:58:27Z,2020-12-23T17:18:44Z,YES
441,81887991,AirSim,https://github.com/microsoft/AirSim,11059,578,3020,2017-02-14T00:52:29Z,2020-12-23T22:47:27Z,2020-12-24T03:50:08Z,YES
440,25459400,pinpoint,https://github.com/pinpoint-apm/pinpoint,11057,172,3318,2014-10-20T09:27:22Z,2020-12-23T23:35:34Z,2020-12-23T14:49:23Z,YES
439,243838973,fastbook,https://github.com/fastai/fastbook,11048,17,3366,2020-02-28T19:26:47Z,2020-12-23T10:00:25Z,2020-12-24T04:41:30Z,YES
438,261279710,Recoil,https://github.com/facebookexperimental/Recoil,11045,114,497,2020-05-04T19:44:15Z,2020-12-23T08:27:04Z,2020-12-23T15:56:01Z,YES
437,2553927,remark,https://github.com/gnab/remark,11025,145,835,2011-10-11T08:15:16Z,2020-12-12T16:24:36Z,2020-12-24T01:47:47Z,YES
436,112717963,VirtualXposed,https://github.com/android-hacker/VirtualXposed,11024,53,1941,2017-12-01T09:00:58Z,2020-12-15T08:00:54Z,2020-12-24T01:43:25Z,YES
435,54376220,PythonRobotics,https://github.com/AtsushiSakai/PythonRobotics,11016,12,3589,2016-03-21T09:34:43Z,2020-12-21T15:00:59Z,2020-12-24T02:26:08Z,YES
433,87335980,eos,https://github.com/EOSIO/eos,11014,320,3562,2017-04-05T17:09:53Z,2020-12-24T03:34:24Z,2020-12-23T09:39:49Z,YES
432,43330374,Eureka,https://github.com/xmartlabs/Eureka,10997,147,1274,2015-09-28T22:20:53Z,2020-12-22T18:09:10Z,2020-12-24T03:47:57Z,YES
431,1305114,sage,https://github.com/roots/sage,10992,37,2918,2011-01-29T03:12:09Z,2020-12-21T14:15:24Z,2020-12-23T23:43:07Z,YES
430,4696595,localtunnel,https://github.com/localtunnel/localtunnel,10992,59,846,2012-06-18T02:33:30Z,2020-09-09T11:05:08Z,2020-12-23T22:37:25Z,YES
426,3314,spree,https://github.com/spree/spree,10951,243,4621,2008-03-10T14:45:35Z,2020-12-23T18:48:30Z,2020-12-24T03:59:05Z,YES
425,70081812,vue-awesome-swiper,https://github.com/surmon-china/vue-awesome-swiper,10950,272,1866,2016-10-05T17:15:44Z,2020-12-12T11:03:51Z,2020-12-24T03:02:35Z,YES
423,919161,Arduino,https://github.com/arduino/Arduino,10947,932,6766,2010-09-17T19:10:36Z,2020-12-22T11:05:56Z,2020-12-24T01:29:59Z,YES
422,178626720,pytorch-lightning,https://github.com/PyTorchLightning/pytorch-lightning,10943,357,1256,2019-03-31T00:45:57Z,2020-12-24T04:35:53Z,2020-12-24T03:25:28Z,YES
421,7769432,phpdotenv,https://github.com/vlucas/phpdotenv,10934,1,520,2013-01-23T06:57:12Z,2020-12-03T22:44:48Z,2020-12-23T20:53:04Z,YES
420,92238803,baselines,https://github.com/openai/baselines,10928,449,3792,2017-05-24T01:58:13Z,2020-10-20T08:09:47Z,2020-12-24T02:29:29Z,YES
419,16986405,matter-js,https://github.com/liabru/matter-js,10919,228,1350,2014-02-19T14:16:17Z,2020-12-06T00:04:29Z,2020-12-24T03:50:39Z,YES
418,77419377,ctop,https://github.com/bcicen/ctop,10913,60,424,2016-12-27T02:25:57Z,2020-12-14T17:29:26Z,2020-12-23T03:39:41Z,YES
416,54400687,k6,https://github.com/loadimpact/k6,10909,315,539,2016-03-21T15:30:24Z,2020-12-23T15:56:57Z,2020-12-24T02:23:31Z,YES
413,16179237,virtual-dom,https://github.com/Matt-Esch/virtual-dom,10901,159,791,2014-01-23T17:12:21Z,2020-05-06T14:50:04Z,2020-12-23T05:28:01Z,YES
412,1197428,zsh-syntax-highlighting,https://github.com/zsh-users/zsh-syntax-highlighting,10896,134,767,2010-12-25T17:28:55Z,2020-11-25T05:45:27Z,2020-12-24T02:30:03Z,YES
410,12926963,reaction,https://github.com/reactioncommerce/reaction,10895,78,2003,2013-09-18T15:30:36Z,2020-12-16T05:05:35Z,2020-12-23T19:56:30Z,YES
409,20570214,tink,https://github.com/google/tink,10888,60,894,2014-06-06T16:21:09Z,2020-12-22T23:59:55Z,2020-12-24T03:08:43Z,YES
408,56333861,verdaccio,https://github.com/verdaccio/verdaccio,10882,78,956,2016-04-15T16:21:12Z,2020-12-23T12:48:20Z,2020-12-23T13:45:15Z,YES
407,801795,MagicalRecord,https://github.com/magicalpanda/MagicalRecord,10874,238,1850,2010-07-27T23:58:18Z,2020-10-11T18:08:17Z,2020-12-23T13:56:30Z,YES
405,39546089,redux-persist,https://github.com/rt2zz/redux-persist,10872,471,746,2015-07-23T04:43:58Z,2020-12-21T13:32:40Z,2020-12-23T18:18:55Z,YES
401,926544,Slim,https://github.com/slimphp/Slim,10854,3,1931,2010-09-21T01:17:06Z,2020-12-08T21:06:58Z,2020-12-23T10:27:20Z,YES
400,69739040,neural-enhance,https://github.com/alexjc/neural-enhance,10853,152,1246,2016-10-01T13:01:50Z,2020-12-09T01:05:45Z,2020-12-23T11:47:54Z,YES
397,3351871,qBittorrent,https://github.com/qbittorrent/qBittorrent,10831,2259,1948,2012-02-04T09:37:46Z,2020-12-24T02:24:36Z,2020-12-24T03:38:43Z,YES
396,4916869,uuid,https://github.com/ramsey/uuid,10825,26,409,2012-07-05T23:24:53Z,2020-12-16T09:40:40Z,2020-12-24T02:09:40Z,YES
394,74962515,CyberChef,https://github.com/gchq/CyberChef,10813,260,1415,2016-11-28T10:34:07Z,2020-12-10T17:03:04Z,2020-12-24T04:47:02Z,YES
392,34921116,bcc,https://github.com/iovisor/bcc,10807,515,1997,2015-05-01T19:52:32Z,2020-12-24T01:33:56Z,2020-12-24T03:51:12Z,YES
391,154739597,jax,https://github.com/google/jax,10803,705,918,2018-10-25T21:25:02Z,2020-12-24T01:58:41Z,2020-12-24T02:47:16Z,YES
390,8678290,laravel-ide-helper,https://github.com/barryvdh/laravel-ide-helper,10801,85,947,2013-03-10T00:12:55Z,2020-12-23T13:57:38Z,2020-12-24T01:40:59Z,YES
389,48296,raphael,https://github.com/DmitryBaranovskiy/raphael,10798,341,1653,2008-09-02T05:34:33Z,2020-11-12T08:15:42Z,2020-12-23T08:51:33Z,YES
388,24008065,jimp,https://github.com/oliver-moran/jimp,10797,215,652,2014-09-13T22:53:45Z,2020-12-11T02:21:54Z,2020-12-23T23:58:11Z,YES
386,28249537,markdown-it,https://github.com/markdown-it/markdown-it,10782,7,1041,2014-12-19T22:54:53Z,2020-12-20T16:04:02Z,2020-12-23T22:52:18Z,YES
385,101782647,fairseq,https://github.com/pytorch/fairseq,10776,589,2721,2017-08-29T16:26:12Z,2020-12-24T02:36:00Z,2020-12-24T03:38:24Z,YES
383,234231371,fiber,https://github.com/gofiber/fiber,10773,10,472,2020-01-16T03:59:20Z,2020-12-20T19:30:27Z,2020-12-24T03:07:22Z,YES
382,15570122,Gooey,https://github.com/chriskiehl/Gooey,10772,67,649,2014-01-01T21:06:05Z,2020-12-24T00:01:38Z,2020-12-24T03:04:53Z,YES
381,131212638,gvisor,https://github.com/google/gvisor,10760,566,811,2018-04-26T21:28:49Z,2020-12-24T01:08:30Z,2020-12-24T02:42:42Z,YES
379,56760633,apollo-server,https://github.com/apollographql/apollo-server,10741,611,1582,2016-04-21T09:26:01Z,2020-12-23T16:31:39Z,2020-12-23T20:20:14Z,YES
378,242754476,heroicons,https://github.com/tailwindlabs/heroicons,10738,117,616,2020-02-24T14:16:00Z,2020-12-06T20:53:13Z,2020-12-24T04:18:59Z,YES
377,3195124,sidekiq,https://github.com/mperham/sidekiq,10732,21,1885,2012-01-16T23:17:27Z,2020-12-24T03:59:26Z,2020-12-24T04:40:12Z,YES
376,1274749,history.js,https://github.com/browserstate/history.js,10727,233,1452,2011-01-20T14:10:05Z,2020-03-05T12:25:54Z,2020-12-23T12:37:50Z,YES
375,4813464,supertest,https://github.com/visionmedia/supertest,10726,128,681,2012-06-27T20:56:12Z,2020-12-07T22:27:02Z,2020-12-24T03:16:44Z,YES
374,1580036,iTerm2,https://github.com/gnachman/iTerm2,10719,40,1014,2011-04-07T00:46:28Z,2020-12-23T20:58:18Z,2020-12-23T14:49:18Z,YES
373,118654121,skaffold,https://github.com/GoogleContainerTools/skaffold,10713,324,1099,2018-01-23T18:51:29Z,2020-12-24T00:47:07Z,2020-12-24T04:30:25Z,YES
372,94460704,tensor2tensor,https://github.com/tensorflow/tensor2tensor,10713,552,2755,2017-06-15T16:57:39Z,2020-12-15T01:23:04Z,2020-12-24T03:07:52Z,YES
371,42029482,cloc,https://github.com/AlDanial/cloc,10705,19,636,2015-09-07T03:30:43Z,2020-12-14T01:55:28Z,2020-12-24T04:48:01Z,YES
369,17446152,2048,https://github.com/gabrielecirulli/2048,10687,106,15713,2014-03-05T16:03:26Z,2020-02-17T01:48:43Z,2020-12-24T01:30:42Z,YES
368,11960085,headroom.js,https://github.com/WickyNilliams/headroom.js,10686,18,879,2013-08-07T20:42:58Z,2020-12-11T19:00:22Z,2020-12-23T20:24:36Z,YES
367,9265294,mackup,https://github.com/lra/mackup,10675,349,813,2013-04-06T19:22:54Z,2020-12-21T00:24:11Z,2020-12-24T02:49:33Z,YES
366,248523,syntastic,https://github.com/vim-syntastic/syntastic,10669,41,1128,2009-07-11T04:05:54Z,2020-11-07T13:47:00Z,2020-12-24T03:49:39Z,YES
364,26481815,animated-tab-bar,https://github.com/Ramotion/animated-tab-bar,10668,12,1353,2014-11-11T11:20:04Z,2020-07-13T12:29:56Z,2020-12-24T03:30:30Z,YES
